#	blz	omni	pg
1	171.854	348	3696.302
2	48.394	82879	1580.069
3	61.554	879	4300.461
4	130.785	7594	1462.941
5	68.299	83	10954.097
6	49.419	13	2740.731
7	121.929	91	6875.951
8	69.237	118	9514.268
9	320.289	168	9466.4
10	106.564	574	5270.422
11	0	335	1238.729
12	139.706	63	6469.744
13	616.029	108178	0
14	39.738	29	6078.446
15	39.854	166	3491.86
16	254.778	11592	3401.732
17	133.59	2402	14621.502
18	168.651	6309	0
19	351.784	78	6382.498
20	96.606	11617	0
21	0	0	0
22	0	0	3459.371
